date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:18:57	5839/5839	---M--	200	added ('OK')	text/html	etag:W/%22uyc754ysDli8mhenLsgzFQ==%22	http://xfair.mit.edu/drop	/home/girish/Desktop/My_Websites/eweek/xfair.mit.edu/drop.html	(from http://xfair.mit.edu/)
13:18:58	78002/78002	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.filepicker.io/api/file/zu53gsI6Q7CumRSgbTRQ	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/Akamai-Logo-RGB-3.jpeg	(from http://xfair.mit.edu/)
13:18:59	24/24	---M--	200	added ('OK')	text/plain	etag:%22flask-1422881459.59-24-1557536795%22	https://www.filepicker.io/robots.txt		(from http://xfair.mit.edu/)
13:18:59	112693/112693	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.filepicker.io/api/file/8jWAqpsJRZucG8JDNnCE	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/SLB%20-%20Standard.jpg	(from http://xfair.mit.edu/)
13:19:01	9434/9434	URF---	200	added ('OK%20(cached)')	image/png		https://www.filepicker.io/api/file/QmjGZkvnSo2SUYGJ5syp	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/WATDF_logo_BKTXT_PMS286.png	(from http://xfair.mit.edu/)
13:19:02	63773/63773	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.filepicker.io/api/file/5W98PViXQuyIbmV7N5qg	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/citadel_logo_294C.jpg	(from http://xfair.mit.edu/)
13:19:07	1907224/1907224	URF---	200	added ('OK%20(cached)')	image/jpeg		https://www.filepicker.io/api/file/ILLqkd4SSp6EBdhCj4a8	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/N12.jpg	(from http://xfair.mit.edu/)
13:19:08	2082/2082	URF---	200	added ('OK%20(cached)')	application/eot		http://xfair.mit.edu/stylesheets/fonts/flexslider-icon.eot	/home/girish/Desktop/My_Websites/eweek/xfair.mit.edu/stylesheets/fonts/flexslider-icon.eot	(from http://xfair.mit.edu/stylesheets/flexslider.css)
13:19:09	2082/2082	URF---	200	added ('OK%20(cached)')	application/eot		http://xfair.mit.edu/stylesheets/fonts/flexslider-icon.eot?	/home/girish/Desktop/My_Websites/eweek/xfair.mit.edu/stylesheets/fonts/flexslider-icond41d.eot	(from http://xfair.mit.edu/stylesheets/flexslider.css)
13:19:10	1268/1268	URF---	200	added ('OK%20(cached)')	application/woff		http://xfair.mit.edu/stylesheets/fonts/flexslider-icon.woff	/home/girish/Desktop/My_Websites/eweek/xfair.mit.edu/stylesheets/fonts/flexslider-icon.woff	(from http://xfair.mit.edu/stylesheets/flexslider.css)
13:19:11	1892/1892	URF---	200	added ('OK%20(cached)')	application/ttf		http://xfair.mit.edu/stylesheets/fonts/flexslider-icon.ttf	/home/girish/Desktop/My_Websites/eweek/xfair.mit.edu/stylesheets/fonts/flexslider-icon.ttf	(from http://xfair.mit.edu/stylesheets/flexslider.css)
13:20:38	561/561	URF---	200	added ('OK%20(cached)')	image/png		https://www.filepicker.io/api/file/IFRMV7UlSRCZNO7xJ1SA	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/KBC%20Logo.png	(from http://xfair.mit.edu/)
13:20:42	4469/4469	URF---	200	added ('OK%20(cached)')	image/gif		https://www.filepicker.io/api/file/xn2n4UBpQV6BqX0W7e8U	/home/girish/Desktop/My_Websites/eweek/www.filepicker.io/api/file/New%20OW%20Logo.gif	(from http://xfair.mit.edu/)
13:22:30	287007/287007	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265bcbc899f379216109acd0b6c494618%22	http://maxcdn.bootstrapcdn.com/font-awesome/4.2.0/fonts/fontawesome-webfont.svg?v=4.2.0	/home/girish/Desktop/My_Websites/eweek/maxcdn.bootstrapcdn.com/font-awesome/4.2.0/fonts/fontawesome-webfont78ce.svg	(from http://maxcdn.bootstrapcdn.com/font-awesome/4.2.0/css/font-awesome.min.css)
